2026-04-27 16:53:56,557 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 16:53:56,557 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 16:53:56,558 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 16:54:56,558 | INFO | __main__ | Cycle started
2026-04-27 16:54:57,533 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:54:57,683 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 16:54:57,684 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 16:55:00,315 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:55:06,046 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:55:09,003 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:55:09,056 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:55:09,178 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:55:09,183 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 16:55:09,183 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 16:55:09,184 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 16:56:09,185 | INFO | __main__ | Cycle started
2026-04-27 16:56:09,420 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:56:09,422 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 16:56:09,422 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 16:56:09,577 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:56:09,631 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:56:09,700 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:56:09,746 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:56:09,798 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:56:09,810 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 16:56:09,810 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 16:56:09,812 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 16:57:12,184 | INFO | __main__ | Cycle started
2026-04-27 16:57:12,342 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:57:12,342 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 16:57:12,343 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 16:57:12,559 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:57:12,609 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:57:12,658 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:57:12,708 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:57:12,759 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:57:12,760 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 16:57:12,760 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 16:57:12,762 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 16:58:17,597 | INFO | __main__ | Cycle started
2026-04-27 16:58:17,783 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:58:17,784 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 16:58:17,784 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 16:58:17,933 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:58:17,979 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:58:18,030 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:58:18,086 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:58:18,131 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:58:18,135 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 16:58:18,135 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 16:58:18,137 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 16:59:18,963 | INFO | __main__ | Cycle started
2026-04-27 16:59:19,125 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:59:19,128 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 16:59:19,128 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 16:59:19,287 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:59:19,339 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:59:19,394 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:59:19,451 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:59:19,505 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 16:59:19,506 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 16:59:19,506 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 16:59:19,508 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:00:19,508 | INFO | __main__ | Cycle started
2026-04-27 17:00:19,692 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:00:19,693 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:00:19,693 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:00:19,842 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:00:19,891 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:00:19,938 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:00:19,992 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:00:20,038 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:00:20,039 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:00:20,039 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:00:20,041 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:01:20,041 | INFO | __main__ | Cycle started
2026-04-27 17:01:20,188 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:01:20,189 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:01:20,189 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:01:20,338 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:01:20,385 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:01:20,429 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:01:20,472 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:01:20,517 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:01:20,518 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:01:20,518 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:01:20,519 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:02:20,520 | INFO | __main__ | Cycle started
2026-04-27 17:02:20,682 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:02:20,684 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:02:20,684 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:02:20,826 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:02:20,876 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:02:20,922 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:02:20,974 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:02:21,021 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:02:21,022 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:02:21,022 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:02:21,024 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:03:21,023 | INFO | __main__ | Cycle started
2026-04-27 17:03:21,164 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:03:21,166 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:03:21,166 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:03:21,312 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:03:21,360 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:03:21,404 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:03:21,450 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:03:21,509 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:03:21,510 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:03:21,510 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:03:21,511 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:04:21,511 | INFO | __main__ | Cycle started
2026-04-27 17:04:21,693 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:04:21,695 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:04:21,695 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:04:21,871 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:04:21,924 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:04:21,977 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:04:22,027 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:04:22,077 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:04:22,078 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:04:22,078 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:04:22,079 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:05:22,079 | INFO | __main__ | Cycle started
2026-04-27 17:05:22,242 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:05:22,242 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:05:22,243 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:05:22,424 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:05:22,472 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:05:22,527 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:05:22,573 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:05:22,620 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:05:22,622 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:05:22,622 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:05:22,623 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:06:25,223 | INFO | __main__ | Cycle started
2026-04-27 17:06:25,420 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:06:25,422 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:06:25,422 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:06:25,564 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:06:25,610 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:06:25,655 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:06:25,699 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:06:25,756 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:06:25,757 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:06:25,757 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:06:25,760 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:07:29,551 | INFO | __main__ | Cycle started
2026-04-27 17:07:30,385 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:07:30,386 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:07:30,386 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:07:30,531 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:07:30,574 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:07:30,621 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:07:30,665 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:07:30,705 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:07:30,706 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:07:30,707 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:07:30,709 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:08:33,482 | INFO | __main__ | Cycle started
2026-04-27 17:08:33,673 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:08:33,675 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:08:33,676 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:08:33,839 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:08:33,894 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:08:33,946 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:08:34,003 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:08:34,059 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:08:34,061 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:08:34,061 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:08:34,063 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:09:37,011 | INFO | __main__ | Cycle started
2026-04-27 17:09:37,190 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:09:37,192 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:09:37,192 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:09:37,333 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:09:37,377 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:09:37,421 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:09:37,465 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:09:37,530 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:09:37,531 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:09:37,531 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:09:37,534 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:10:41,596 | INFO | __main__ | Cycle started
2026-04-27 17:10:41,773 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:10:41,774 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:10:41,774 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:10:42,906 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:10:42,960 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:10:43,013 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:10:43,066 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:10:43,127 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:10:43,128 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:10:43,128 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:10:43,129 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:11:46,531 | INFO | __main__ | Cycle started
2026-04-27 17:11:48,675 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:11:48,677 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:11:48,678 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:11:48,852 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:11:48,904 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:11:48,955 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:11:49,005 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:11:49,057 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:11:49,058 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:11:49,058 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:11:49,060 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:12:52,577 | INFO | __main__ | Cycle started
2026-04-27 17:12:54,280 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:12:54,280 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:12:54,732 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:12:54,792 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:12:54,843 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:12:54,893 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:12:54,943 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:12:54,947 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:12:54,947 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:12:54,950 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:13:58,877 | INFO | __main__ | Cycle started
2026-04-27 17:13:59,054 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:13:59,056 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:13:59,057 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:13:59,206 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:13:59,258 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:13:59,306 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:13:59,352 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:13:59,407 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:13:59,408 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:13:59,408 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:13:59,410 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:15:02,182 | INFO | __main__ | Cycle started
2026-04-27 17:15:03,448 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:15:03,451 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:15:03,453 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:15:03,620 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:15:03,690 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:15:03,739 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:15:03,789 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:15:03,836 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:15:03,837 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:15:03,837 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:15:03,839 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:16:09,340 | INFO | __main__ | Cycle started
2026-04-27 17:16:09,502 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:16:09,503 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:16:09,503 | INFO | __main__ | Backfilling sitemap for source=The Block
2026-04-27 17:16:09,653 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:16:09,704 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap_index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:16:09,755 | INFO | httpx | HTTP Request: GET https://www.theblock.co/sitemap-index.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:16:09,802 | INFO | httpx | HTTP Request: GET https://www.theblock.co/post-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:16:09,850 | INFO | httpx | HTTP Request: GET https://www.theblock.co/news-sitemap.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:16:09,850 | INFO | __main__ | Sitemap source=The Block added=0 (total=0)
2026-04-27 17:16:09,850 | INFO | __main__ | Processing total candidate articles=0
2026-04-27 17:16:09,851 | INFO | __main__ | Crawler cycle finished, new_records=0
2026-04-27 17:17:14,105 | INFO | __main__ | Cycle started
2026-04-27 17:17:14,260 | INFO | httpx | HTTP Request: GET https://www.theblock.co/rss.xml "HTTP/1.1 403 Forbidden"
2026-04-27 17:17:14,261 | INFO | __main__ | Fetched RSS articles: 0
2026-04-27 17:17:14,261 | INFO | __main__ | Backfilling sitemap for source=The Block
